source,strategy,T,n,mean,std,ci_low,ci_high
ablation,cerm,378,19,0.02389758926958412,0.0341820857791497,0.008527449012853882,0.039267729526314354
ablation,cerm,379,19,0.02392892499382342,0.034443657812438896,0.008441167606738156,0.03941668238090869
ablation,cerm,380,19,0.02396026071806271,0.03471010954299852,0.008352692021134908,0.03956782941499051
ablation,cerm,381,19,0.023991596442302004,0.03498132946548586,0.00826207239496101,0.039721120489643
ablation,cerm,382,19,0.024022932166541302,0.03525720754056,0.008169358207938522,0.03987650612514408
ablation,cerm,383,19,0.024054267890780596,0.035537635284901996,0.008074598240116682,0.040033937541444506
ablation,cerm,384,19,0.02408560361501989,0.03582250585074474,0.00797784053611094,0.04019336669392884
ablation,cerm,385,19,0.02400515897043971,0.03557456564944594,0.008008883402675242,0.04000143453820418
ablation,cerm,386,19,0.02392471432585953,0.035329664162250835,0.008038559896740342,0.03981086875497872
ablation,cerm,387,19,0.02384426968127935,0.035087865016821956,0.008066841407819929,0.03962169795473877
ablation,cerm,388,19,0.02376382503669917,0.03484923278941159,0.00809369889888972,0.039433951174508625
ablation,cerm,389,19,0.023683380392118994,0.034613832979505134,0.008119102917789198,0.03924765786644879
ablation,cerm,390,19,0.023602935747538818,0.034381731980895745,0.008143023610228025,0.03906284788484961
ablation,cerm,391,19,0.023522491102958634,0.0341529970490119,0.00816543073447737,0.0388795514714399
ablation,cerm,392,19,0.023442046458378458,0.03392769626432183,0.008186293677825317,0.0386977992389316
ablation,cerm,393,19,0.02336160181379828,0.03370589849164288,0.008205581474873536,0.03851762215272303
ablation,cerm,394,19,0.023281157169218098,0.03348767333518985,0.008223262827750065,0.03833905151068613
ablation,cerm,395,19,0.02320071252463792,0.03327309108920347,0.008239306128309464,0.03816211892096638
ablation,cerm,396,19,0.023120267880057745,0.03306222268401011,0.008253679482387285,0.03798685627772821
ablation,cerm,397,19,0.023039823235477562,0.03285513962737502,0.008266350736170894,0.03781329573478423
ablation,cerm,398,19,0.022959378590897386,0.032651913941025554,0.008277287504742131,0.03764146967705264
ablation,cerm,399,19,0.022878933946317206,0.03245261809223664,0.008286457202840193,0.03747141068979422
ablation,cerm,400,19,0.02279848930173703,0.03225732492038956,0.008293827077884862,0.0373031515255892
ablation,cerm,401,19,0.022809220156872152,0.032267540616993474,0.008299964395614548,0.037318475918129757
ablation,cerm,402,19,0.02281995101200728,0.03227981509215094,0.008305175973606466,0.03733472605040809
ablation,cerm,403,19,0.0228306818671424,0.032294145998338186,0.008309462867436036,0.03735190086684877
ablation,cerm,404,19,0.02284141272227753,0.032310530599247406,0.008312826307497306,0.037369999137057755
ablation,cerm,405,19,0.022852143577412654,0.03232896577238773,0.008315267697833391,0.03738901945699192
ablation,cerm,406,19,0.02286287443254778,0.03234944801204382,0.008316788614806172,0.03740896025028939
ablation,cerm,407,19,0.022873605287682904,0.03237197343258561,0.008317390805607991,0.037429819769757816
ablation,cerm,408,19,0.02288433614281803,0.03239653777212197,0.008317076186618831,0.03745159609901723
ablation,cerm,409,19,0.02289506699795315,0.03242313639649033,0.008315846841612295,0.037474287154294
ablation,cerm,410,19,0.022905797853088276,0.03245176430357371,0.008313705019814507,0.03749789068636204
ablation,cerm,411,19,0.022916528708223395,0.03248241612793574,0.008310653133819873,0.03752240428262692
ablation,cerm,412,19,0.02292725956335852,0.03251508614576398,0.008306693757368363,0.037547825369348684
ablation,cerm,413,19,0.022937990418493648,0.032549768280111,0.008301829622988791,0.037574151213998506
ablation,cerm,414,19,0.022948721273628774,0.032586456106422204,0.008296063619513207,0.037601378927744344
ablation,cerm,415,19,0.022959452128763894,0.03262514285833912,0.008289398789467436,0.03762950546806035
ablation,cerm,416,19,0.02297018298389902,0.03266582143376599,0.008281838326343206,0.03765852764145483
ablation,cerm,417,19,0.022913437333492836,0.03262316679566421,0.008244272540339104,0.03758260212664657
ablation,cerm,418,19,0.022856691683086648,0.0325831988970896,0.008205498648907125,0.03750788471726617
ablation,cerm,419,19,0.022799946032680464,0.03254592763636342,0.008165512201219222,0.037434379864141706
ablation,cerm,420,19,0.02274320038227428,0.032511362287822365,0.008124309027025033,0.03736209173752353
ablation,cerm,421,19,0.022686454731868092,0.032479511490525886,0.008081885241729668,0.037291024222006516
ablation,cerm,422,19,0.022629709081461905,0.032450383237658344,0.008038237251159111,0.0372211809117647
ablation,cerm,423,19,0.022572963431055724,0.03242398486665578,0.00799336175599975,0.0371525651061117
ablation,cerm,424,19,0.02251621778064954,0.032400323050085146,0.007947255755899559,0.03708517980539952
ablation,cerm,425,19,0.022459472130243352,0.03237940378730228,0.007899916553219163,0.03701902770726754
ablation,cerm,426,19,0.022402726479837164,0.03236123239691255,0.007851341756421923,0.036954111203252406
ablation,cerm,427,19,0.02234598082943098,0.03234581351005612,0.007801529283093262,0.036890432375768695
ablation,cerm,428,19,0.022289235179024796,0.032333151064537574,0.007750477362580298,0.036827992995469294
ablation,cerm,429,19,0.02223248952861861,0.03232324829981689,0.007698184538244165,0.03676679451899305
ablation,cerm,430,19,0.02217574387821242,0.032316107752876966,0.00764464966931824,0.036706838087106605
ablation,cerm,431,19,0.022118998227806233,0.032311731254979575,0.0075898719323668,0.036648124523245666
ablation,cerm,432,19,0.02206225257740005,0.032310119929319724,0.007533850822339785,0.03659065433246031
ablation,cerm,433,19,0.02198087971906842,0.03225254070609091,0.007478368740323519,0.036483390697813325
ablation,cerm,434,19,0.021899506860736787,0.032197844482601184,0.007421590303525497,0.03637742341794808
ablation,cerm,435,19,0.021818134002405155,0.03214604597505243,0.007363508894734352,0.03627275911007596
ablation,cerm,436,19,0.021736761144073528,0.03209715921248001,0.007304118205726455,0.0361694040824206
ablation,cerm,437,19,0.021655388285741897,0.03205119751848734,0.00724341224547906,0.036067364326004735
ablation,cerm,438,19,0.021574015427410265,0.03200817349371221,0.007181385348054417,0.035966645506766114
ablation,cerm,439,19,0.021492642569078634,0.03196809899907665,0.007118032180131554,0.03586725295802572
ablation,cerm,440,19,0.021411269710747007,0.03193098513987069,0.007053347748163071,0.03576919167333094
ablation,cerm,441,19,0.021329896852415372,0.03189684225071837,0.006987327405135264,0.03567246629969548
ablation,cerm,442,19,0.02124852399408374,0.03186567988147242,0.006919966856910657,0.03557708113125682
ablation,cerm,443,19,0.021167151135752113,0.03183750678408144,0.006851262168133211,0.035483040103371014
ablation,cerm,444,19,0.021085778277420485,0.03181233090047129,0.0067812097676775394,0.035390346787163435
ablation,cerm,445,19,0.02100440541908885,0.03179015935147891,0.0067098064536248465,0.03529900438455286
ablation,cerm,446,19,0.02092303256075722,0.031770998426874406,0.006637049397749584,0.03520901572376486
ablation,cerm,447,19,0.02084165970242559,0.0317548535765036,0.006562936149502209,0.03512038325534897
ablation,cerm,448,19,0.020760286844093957,0.031741729402579875,0.006487464639475204,0.03503310904871271
ablation,cerm,449,19,0.02066537136995988,0.03166545863530127,0.006426844684875388,0.034903898055044374
ablation,cerm,450,19,0.020570455895825807,0.03159080942888627,0.006365495587587517,0.034775416204064095
ablation,cerm,451,19,0.020475540421691727,0.031517793305231655,0.006303412166734948,0.03464766867664851
ablation,cerm,452,19,0.020380624947557654,0.03144642164000959,0.006240589307191664,0.03452066058792364
ablation,cerm,453,19,0.02028570947342358,0.031376705655025074,0.006177021963018744,0.034394396983828415
ablation,cerm,454,19,0.020190793999289504,0.03130865641054825,0.006112705160912203,0.034268882837666804
ablation,cerm,455,19,0.020095878525155427,0.03124228479763135,0.006047634003657714,0.03414412304665314
ablation,cerm,456,19,0.02000096305102135,0.031177601530421033,0.00598180367358739,0.03402012242845531
ablation,cerm,457,19,0.019906047576887277,0.03111461713847655,0.005915209436033972,0.033896885717740584
ablation,cerm,458,19,0.0198111321027532,0.03105334195910494,0.00584784664277733,0.03377441756272907
ablation,cerm,459,19,0.019716216628619124,0.030993786129724425,0.005779710735478309,0.03365272252175994
ablation,cerm,460,19,0.019621301154485047,0.030935959580267593,0.0057107972490946825,0.03353180505987541
ablation,cerm,461,19,0.01952638568035097,0.030879872025636124,0.005641101815273901,0.03341166954542804
ablation,cerm,462,19,0.019431470206216897,0.030825532958218913,0.005570620165717376,0.03329232024671642
ablation,cerm,463,19,0.019336554732082824,0.03077295164048581,0.00549934813551072,0.033173761328654926
ablation,cerm,464,19,0.019241639257948744,0.030722137097669133,0.005427281666414548,0.03305599684948294
ablation,cerm,465,19,0.01914443263224716,0.030668445464100476,0.005354217743527975,0.032934647520966344
ablation,cerm,466,19,0.019047226006545577,0.0306166058240324,0.005280321062803206,0.03281413095028795
ablation,cerm,467,19,0.01895001938084399,0.03056662760016202,0.005205587387278889,0.03269445137440909
ablation,cerm,468,19,0.018852812755142404,0.03051851993745668,0.005130012604876215,0.03257561290540859
ablation,cerm,469,19,0.01875560612944082,0.030472291695276835,0.005053592731940892,0.03245761952694075
ablation,cerm,470,19,0.018658399503739237,0.030427951439659505,0.004976323916712927,0.03234047509076555
ablation,cerm,471,19,0.018561192878037654,0.030385507435776993,0.004898202442717601,0.032224183313357704
ablation,cerm,472,19,0.018463986252336067,0.03034496764058553,0.004819224732071047,0.03210874777260109
ablation,cerm,473,19,0.01836677962663448,0.030306339695678353,0.004739387348693891,0.03199417190457507
ablation,cerm,474,19,0.018269573000932897,0.030269630920357428,0.004658687001426597,0.0318804590004392
ablation,cerm,475,19,0.018172366375231314,0.03023484830493797,0.004577120547040105,0.03176761220342252
ablation,cerm,476,19,0.018075159749529727,0.03020199850429942,0.004494684993135666,0.03165563450592379
ablation,cerm,477,19,0.01797795312382814,0.030171087831696437,0.004411377500927785,0.031544528746728494
ablation,cerm,478,19,0.01788074649812656,0.03014212225284277,0.004327195387904418,0.031434297608348705
ablation,cerm,479,19,0.017783539872424974,0.03011510738028076,0.004242136130358728,0.031324943614491216
ablation,cerm,480,19,0.01768633324672339,0.030090048468048445,0.004156197365787102,0.031216469127659678
ablation,cerm,481,19,0.017847935925571334,0.03018497128166826,0.004275117542217656,0.03142075430892501
ablation,cerm,482,19,0.018009538604419274,0.03028545053225004,0.004391539239884067,0.03162753796895448
ablation,cerm,483,19,0.018171141283267217,0.03039143110826118,0.004505487239953634,0.0318367953265808
ablation,cerm,484,19,0.018332743962115157,0.030502855667553497,0.004616987326600723,0.03204850059762959
ablation,cerm,485,19,0.0184943466409631,0.030619664778432983,0.004726066223574105,0.032262627058352096
ablation,cerm,486,19,0.018655949319811044,0.030741797062179246,0.004832751530112372,0.032479147109509714
ablation,cerm,487,19,0.01881755199865898,0.030869189336317365,0.004937071656521068,0.03269803234079689
ablation,cerm,488,19,0.018979154677506927,0.031001776757973092,0.005039055759712353,0.0329192535953015
ablation,cerm,489,19,0.019140757356354867,0.031139492966674745,0.005138733678993378,0.03314278103371636
ablation,cerm,490,19,0.019302360035202807,0.03128227022600126,0.005236135872373614,0.033368584198032
ablation,cerm,491,19,0.019463962714050754,0.031430039563515325,0.005331293353643223,0.03359663207445829
ablation,cerm,492,19,0.019625565392898694,0.03158273090846176,0.005424237630456288,0.0338268931553411
ablation,cerm,493,19,0.019787168071746634,0.03174027322675511,0.00551500064363303,0.03405933549986024
ablation,cerm,494,19,0.019948770750594577,0.03190259465282444,0.005603614707875133,0.03429392679331402
ablation,cerm,495,19,0.020110373429442517,0.03206962261792882,0.005690112454068072,0.03453063440481696
ablation,cerm,496,19,0.020271976108290457,0.03224128397460181,0.005774526773324042,0.03476942544325687
ablation,cerm,497,19,0.020458194525091084,0.03247529371925966,0.005855521576209725,0.03506086747397244
ablation,cerm,498,19,0.020644412941891708,0.03271535743584834,0.005933794181325253,0.03535503170245816
ablation,cerm,499,19,0.020830631358692335,0.03296134284795308,0.006009404067400534,0.03565185864998414
ablation,cerm,500,19,0.021016849775492962,0.033213118382758915,0.00608241039678842,0.035951289154197506
ablation,cerm,501,19,0.02120306819229359,0.033470553375405505,0.006152871923575564,0.03625326446101161
ablation,cerm,502,19,0.021389286609094213,0.03373351825686789,0.006220846909100946,0.03655772630908748
ablation,cerm,503,19,0.02157550502589484,0.03400188472568646,0.006286393044736658,0.03686461700705302
ablation,cerm,504,19,0.02176172344269547,0.03427552590396186,0.006349567381744027,0.037173879503646916
ablation,cerm,505,19,0.021947941859496094,0.03455431647810894,0.006410426267982919,0.03748545745100927
ablation,cerm,506,19,0.022134160276296718,0.03483813282492794,0.006469025291223257,0.03779929526137018
ablation,cerm,507,19,0.02232037869309735,0.035126853123603204,0.006525419228784218,0.03811533815741048
ablation,cerm,508,19,0.022506597109897972,0.03542035745427935,0.006579662003208982,0.03843353221658696
ablation,cerm,509,19,0.022692815526698596,0.035718527883894,0.006631806643669656,0.038753824409727536
ablation,cerm,510,19,0.022879033943499223,0.03602124853996546,0.006681905252788275,0.03907616263421017
ablation,cerm,511,19,0.02306525236029985,0.03632840567304425,0.006730008978555156,0.039400495742044545
ablation,cerm,512,19,0.023251470777100477,0.03663988770854033,0.006776167991024561,0.039726773563176394
ablation,cerm,513,19,0.023162331225516718,0.03641642344189756,0.006787510228143168,0.03953715222289027
ablation,cerm,514,19,0.02307319167393295,0.036196191682234646,0.006797398952858157,0.039348984395007745
ablation,cerm,515,19,0.02298405212234919,0.03597925178886998,0.00680580747396483,0.03916229677073355
ablation,cerm,516,19,0.022894912570765424,0.03576566366319908,0.006812708856510842,0.03897711628502001
ablation,cerm,517,19,0.022805773019181658,0.035555487709263665,0.006818075939526595,0.03879347009883672
ablation,cerm,518,19,0.022716633467597898,0.03534878479114189,0.006821881355184856,0.03861138558001094
ablation,cerm,519,19,0.022627493916014135,0.03514561618708189,0.0068240975494248644,0.03843089028260341
ablation,cerm,520,19,0.02253835436443037,0.034946043540309765,0.006824696804071748,0.038252011924789
ablation,cerm,521,19,0.0224492148128466,0.03475012880645371,0.006823651260477518,0.03807477836521568
ablation,cerm,522,19,0.022360075261262838,0.034557934197538,0.006820932944704464,0.03789921757782121
ablation,cerm,523,19,0.022270935709679075,0.034369522122513624,0.006816513794265813,0.03772535762509234
ablation,cerm,524,19,0.022181796158095315,0.03418495512430701,0.006810365686432094,0.03755322662975853
ablation,cerm,525,19,0.022092656606511548,0.03400429581338452,0.006802460468104158,0.03738285274491894
ablation,cerm,526,19,0.022003517054927785,0.033827606797847534,0.006792769987246315,0.03721426412260925
ablation,cerm,527,19,0.02191437750334402,0.0336549506100922,0.00678126612586407,0.03704748888082397
ablation,cerm,528,19,0.021825237951760258,0.03348638963008784,0.006767920834502405,0.03688255506901811
ablation,cerm,529,19,0.021748810757252088,0.03335389899819206,0.006751068693667031,0.03674655282083714
ablation,cerm,530,19,0.021672383562743914,0.033225130105961294,0.0067325430545840635,0.03661222407090377
ablation,cerm,531,19,0.021595956368235737,0.03310012638929692,0.006712324386090292,0.03647958835038118
ablation,cerm,532,19,0.021519529173727566,0.03297893066292055,0.006690393436338999,0.03634866491111613
ablation,cerm,533,19,0.021443101979219396,0.03286158505922878,0.006666731260294195,0.0362194726981446
ablation,cerm,534,19,0.021366674784711225,0.03274813096640862,0.006641319247557337,0.036092030321865115
ablation,cerm,535,19,0.021290247590203048,0.03263860896597909,0.0066141391504520464,0.03596635602995405
ablation,cerm,536,19,0.021213820395694877,0.03253305876993502,0.006585173112287712,0.03584246767910204
ablation,cerm,537,19,0.0211373932011867,0.03243151915767927,0.006554403695718204,0.035720382706655195
ablation,cerm,538,19,0.02106096600667853,0.0323340279129388,0.006521813911107887,0.035600118102249174
ablation,cerm,539,19,0.020984538812170356,0.032240621760868844,0.006487387244813016,0.0354816903795277
ablation,cerm,540,19,0.020908111617662185,0.032151336305557034,0.006451107687283327,0.035365115548041046
ablation,cerm,541,19,0.020831684423154015,0.03206620596814606,0.006412959760885458,0.03525040908542257
ablation,cerm,542,19,0.020755257228645838,0.03198526392579899,0.0063729285473475075,0.03513758590994417
ablation,cerm,543,19,0.020678830034137664,0.031908542051735725,0.006330999714721947,0.03502666035355338
ablation,cerm,544,19,0.020602402839629493,0.03183607085657198,0.006287159543762792,0.034917646135496194
ablation,cerm,545,19,0.020661489325863314,0.031990939833509716,0.006276608445200622,0.035046370206526005
ablation,cerm,546,19,0.020720575812097134,0.03215030163489463,0.0062640371263877614,0.03517711449780651
ablation,cerm,547,19,0.02077966229833096,0.0323140897896735,0.006249475476354906,0.03530984912030702
ablation,cerm,548,19,0.020838748784564782,0.032482237339696234,0.0062329536031582,0.03544454396597137
ablation,cerm,549,19,0.02089783527079861,0.03265467694200227,0.006214501787885709,0.035581168753711506
ablation,cerm,550,19,0.020956921757032426,0.032831340967399064,0.006194150440331057,0.035719693073733794
ablation,cerm,551,19,0.021016008243266247,0.03301216159516974,0.006171930056407746,0.03586008643012475
ablation,cerm,552,19,0.02107509472950007,0.03319707090377834,0.006147871177363047,0.036002318281637094
ablation,cerm,553,19,0.021134181215733894,0.033386000957471317,0.006122004350837238,0.03614635808063055
ablation,cerm,554,19,0.02119326770196771,0.03357888388870255,0.006094360093800799,0.03629217531013462
ablation,cerm,555,19,0.021252354188201535,0.0337756519763359,0.00606496885739027,0.036439739519012804
ablation,cerm,556,19,0.02131144067443536,0.03397623771960429,0.006033860993652147,0.03658902035521857
ablation,cerm,557,19,0.02137052716066918,0.034180573907827555,0.006001066724193963,0.0367399875971444
ablation,cerm,558,19,0.021429613646903,0.03438859368591228,0.005966616110731942,0.03689261118307406
ablation,cerm,559,19,0.02148870013313682,0.03460023061567614,0.005930539027516222,0.03704686123875742
ablation,cerm,560,19,0.021547786619370648,0.03481541873305679,0.005892865135606603,0.037202708103134696
ablation,cerm,561,19,0.02137992116610948,0.03442763593662076,0.005899368093005864,0.0368604742392131
ablation,cerm,562,19,0.021212055712848316,0.03404839359536296,0.00590203079341222,0.03652208063228441
ablation,cerm,563,19,0.021044190259587155,0.03367798022861284,0.005900723502713208,0.0361876570164611
ablation,cerm,564,19,0.020876324806325987,0.03331669031801859,0.005895313805810898,0.03585733580684108
ablation,cerm,565,19,0.02070845935306482,0.032964823840398436,0.0058856668166775775,0.03553125188945206
ablation,cerm,566,19,0.020540593899803655,0.03262268571905265,0.005871645425075945,0.03520954237453136
ablation,cerm,567,19,0.02037272844654249,0.032290585188774354,0.005853110582085073,0.03489234631099991
ablation,cerm,568,19,0.020204862993281326,0.03196883507037344,0.005829921626314245,0.034579804360248406
ablation,cerm,569,19,0.020036997540020165,0.03165775095128861,0.005801936652344719,0.03427205842769561
ablation,cerm,570,19,0.019869132086758997,0.03135765026982607,0.0057690129225062056,0.03396925125101179
ablation,cerm,571,19,0.019701266633497833,0.031068851301737307,0.005731007322567127,0.033671525944428536
ablation,cerm,572,19,0.01953340118023667,0.030791672049241443,0.005687776861291028,0.03337902549918231
ablation,cerm,573,19,0.019365535726975504,0.030526429034206434,0.005639179213088524,0.03309189224086248
ablation,cerm,574,19,0.01919767027371434,0.030273435999018654,0.005585073302177579,0.0328102672452511
ablation,cerm,575,19,0.01902980482045318,0.030033002520672945,0.005525319925764613,0.032534289715141745
ablation,cerm,576,19,0.01886193936719201,0.02980543254577341,0.005459782412788473,0.03226409632159555
ablation,cerm,577,19,0.01886200654402581,0.0296283840217989,0.005539460315056564,0.03218455277299506
ablation,cerm,578,19,0.01886207372085961,0.02945749381070603,0.005616369102141128,0.03210777833957809
ablation,cerm,579,19,0.018862140897693412,0.02929286969271594,0.005690460310144252,0.03203382148524257
ablation,cerm,580,19,0.018862208074527213,0.029134617887028213,0.005761686177088906,0.03196272997196552
ablation,cerm,581,19,0.018862275251361017,0.02898284277592363,0.005829999766977505,0.03189455073574453
ablation,cerm,582,19,0.018862342428194817,0.02883764662185056,0.005895355097005344,0.03182932975938429
ablation,cerm,583,19,0.018862409605028618,0.028699129278805753,0.005957707267339657,0.03176711194271758
ablation,cerm,584,19,0.018862476781862415,0.028567387899465686,0.006017012592809401,0.03170794097091543
ablation,cerm,585,19,0.018862543958696215,0.028442516639663365,0.006073228735788708,0.03165185918160372
ablation,cerm,586,19,0.018862611135530016,0.028324606361935067,0.00612631483949851,0.03159890743156152
ablation,cerm,587,19,0.018862678312363813,0.02821374433997859,0.006176231660898325,0.0315491249638293
ablation,cerm,588,19,0.018862745489197617,0.028110013965966494,0.006222941702294288,0.031502549276100945
ablation,cerm,589,19,0.018862812666031414,0.028013494462741432,0.006266409340751877,0.03145921599131095
ablation,cerm,590,19,0.018862879842865218,0.02792426060298311,0.006306600954373895,0.03141915873135654
ablation,cerm,591,19,0.018862947019699015,0.027842382437475437,0.006343485044486412,0.03138240899491162
ablation,cerm,592,19,0.01886301419653282,0.027767925034615438,0.006377032352769893,0.03134899604029574
ablation,cerm,593,19,0.019034524820837284,0.027859496973222268,0.006507367211819383,0.03156168242985519
ablation,cerm,594,19,0.01920603544514175,0.02795784845830189,0.006634653614995319,0.03177741727528818
ablation,cerm,595,19,0.01937754606944622,0.02806290820954237,0.006758923613834844,0.03199616852505759
ablation,cerm,596,19,0.019549056693750684,0.028174601184053388,0.006880210951736673,0.032217902435764695
ablation,cerm,597,19,0.01972056731805515,0.028292848823106505,0.006998550953013147,0.03244258368309715
ablation,cerm,598,19,0.019892077942359615,0.028417569303465954,0.007113980409878123,0.03267017547484111
ablation,cerm,599,19,0.02006358856666408,0.028548677791639603,0.007226537468121795,0.032900639665206365
ablation,cerm,600,19,0.020235099190968546,0.028686086699441192,0.007336261512195897,0.0331339368697412
ablation,cerm,601,19,0.02040660981527301,0.028829705939330912,0.007443193050398587,0.033370026580147434
ablation,cerm,602,19,0.020578120439577477,0.02897944317809026,0.007547373600808309,0.033608867278346645
ablation,cerm,603,19,0.020749631063881946,0.029135204087486093,0.007648845578571489,0.0338504165491924
ablation,cerm,604,19,0.020921141688186408,0.02929689259068623,0.007747652185100571,0.03409463119127225
ablation,cerm,605,19,0.02109265231249088,0.029464411103301884,0.00784383729968814,0.03434146732529362
ablation,cerm,606,19,0.021264162936795346,0.029637660768049627,0.007937445373989977,0.03459088049960071
ablation,cerm,607,19,0.02143567356109981,0.029816541682144006,0.00802852132977694,0.034842825792422684
ablation,cerm,608,19,0.021607184185404277,0.03000095311665129,0.008117110460301447,0.03509725791050711
ablation,cerm,609,19,0.0216378141397038,0.029996593707791976,0.008149700643887064,0.03512592763552053
ablation,cerm,610,19,0.021668444094003324,0.02999424967679141,0.00818138460306732,0.03515550358493933
ablation,cerm,611,19,0.02169907404830285,0.02999392149615617,0.008212162125377348,0.03518598597122835
ablation,cerm,612,19,0.021729704002602376,0.029995609232052228,0.008242033181065292,0.03521737482413946
ablation,cerm,613,19,0.0217603339569019,0.029999312544238328,0.008270997923122284,0.03524966999068152
ablation,cerm,614,19,0.021790963911201423,0.0300050306864088,0.008299056687128272,0.03528287113527458
ablation,cerm,615,19,0.02182159386550095,0.030012762506945158,0.00832620999091409,0.03531697774008781
ablation,cerm,616,19,0.021852223819800478,0.030022506450074624,0.008352458534040494,0.035351989105560463
ablation,cerm,617,19,0.0218828537741,0.03003426055743295,0.008377803197095432,0.03538790435110457
ablation,cerm,618,19,0.021913483728399526,0.030048022470027764,0.008402245040811251,0.0354247224159878
ablation,cerm,619,19,0.021944113682699048,0.030063789430597974,0.00842578530500373,0.03546244206039437
ablation,cerm,620,19,0.021974743636998573,0.030081558286363694,0.008448425407335614,0.035501061866661535
ablation,cerm,621,19,0.0220053735912981,0.03010132549216028,0.008470166941907326,0.035540580240688874
ablation,cerm,622,19,0.02203600354559762,0.030123087113949343,0.008491011677678262,0.03558099541351698
ablation,cerm,623,19,0.02206663349989715,0.030146838832698593,0.0085109615567222,0.0356223054430721
ablation,cerm,624,19,0.022097263454196672,0.03017257594862175,0.008530018692320767,0.035664508216072574
ablation,cerm,625,19,0.022257298719559913,0.03044429597207883,0.008567873734450093,0.03594672370466973
ablation,cerm,626,19,0.022417333984923155,0.03072850434471118,0.008600113329949302,0.036234554639897006
ablation,cerm,627,19,0.0225773692502864,0.031024857863615477,0.008626891801664422,0.03652784669890838
ablation,cerm,628,19,0.02273740451564964,0.03133301191745477,0.008648364105750471,0.03682644492554881
ablation,cerm,629,19,0.022897439781012878,0.031652621855833576,0.008664685215925333,0.037130194346100424
ablation,cerm,630,19,0.02305747504637612,0.03198334424422554,0.008676009559185453,0.037438940533566785
ablation,cerm,631,19,0.023217510311739364,0.032324838002812745,0.008682490503721238,0.03775253011975749
ablation,cerm,632,19,0.023377545577102605,0.03267676542956402,0.008684279898884928,0.03807081125532028
ablation,cerm,633,19,0.023537580842465846,0.03303879310956476,0.008681527666306069,0.038393634018625625
ablation,cerm,634,19,0.023697616107829084,0.03341059271401374,0.00867438144061871,0.03872085077503946
ablation,cerm,635,19,0.023857651373192325,0.03379184169343251,0.008662986257756463,0.03905231648862818
ablation,cerm,636,19,0.02401768663855557,0.03418222387050774,0.008647484288378051,0.03938788898873309
ablation,cerm,637,19,0.02417772190391881,0.03458142993862784,0.008628014613697919,0.0397274291941397
ablation,cerm,638,19,0.02433775716928205,0.0349891578726061,0.008604713040802587,0.04007080129776151
ablation,cerm,639,19,0.024497792434645293,0.03540511325833165,0.008577711954421492,0.04041787291486909
ablation,cerm,640,19,0.024657827700008534,0.03582900954818093,0.008547140202080004,0.04076851519793706
ablation,cerm,641,19,0.024488265340456443,0.0353904382292482,0.008574783558063476,0.04040174712284941
ablation,cerm,642,19,0.024318702980904355,0.034959050200359984,0.008599196912922904,0.0400382090488858
ablation,cerm,643,19,0.02414914062135227,0.03453511464817817,0.00862025922557334,0.039678022017131206
ablation,cerm,644,19,0.023979578261800184,0.03411890937021281,0.008637845583020292,0.03932131094058008
ablation,cerm,645,19,0.023810015902248096,0.03371072069032706,0.008651827238353348,0.03896820456614285
ablation,cerm,646,19,0.023640453542696005,0.0333108433142747,0.008662071675704418,0.038618835409687594
ablation,cerm,647,19,0.023470891183143917,0.032919580118123286,0.008668442705384303,0.03827333966090353
ablation,cerm,648,19,0.02330132882359183,0.03253724186217051,0.008670800592521562,0.037931857054662094
ablation,cerm,649,19,0.023131766464039742,0.03216414682281637,0.008669002222592991,0.03759453070548649
ablation,cerm,650,19,0.022962204104487655,0.03180062033483718,0.008662901307242324,0.03726150690173299
ablation,cerm,651,19,0.02279264174493557,0.03144699423664678,0.008652348633721224,0.036932934856149915
ablation,cerm,652,19,0.022623079385383483,0.03110360621145716,0.008637192361139566,0.0366089664096274
ablation,cerm,653,19,0.022453517025831392,0.03077079901779544,0.008617278366467234,0.036289755685195546
ablation,cerm,654,19,0.022283954666279304,0.030448919603627816,0.008592450642872566,0.035975458689686046
ablation,cerm,655,19,0.022114392306727217,0.03013831809941099,0.008562551752501637,0.035666232860952794
ablation,cerm,656,19,0.02194482994717513,0.02983934668676313,0.008527423335185845,0.035362236559164414
ablation,cerm,657,19,0.022013210996143635,0.0299866848084539,0.008529553084857347,0.035496868907429924
ablation,cerm,658,19,0.022081592045112147,0.03013852651749211,0.008529657774687985,0.03563352631553631
ablation,cerm,659,19,0.022149973094080656,0.030294804096162878,0.008527767854275888,0.03577217833388542
ablation,cerm,660,19,0.02221835414304917,0.030455449258539866,0.008523914028718235,0.0359127942573801
ablation,cerm,661,19,0.02228673519201768,0.03062039326314087,0.008518127207955094,0.036055343176080265
ablation,cerm,662,19,0.022355116240986194,0.030789567021551407,0.008510438457926314,0.03619979402404608
ablation,cerm,663,19,0.022423497289954703,0.030962901202812153,0.0085008789536332,0.03634611562627621
ablation,cerm,664,19,0.022491878338923216,0.031140326333404147,0.0084894799341797,0.03649427674366673
ablation,cerm,665,19,0.022560259387891725,0.03132177289270195,0.008476272659851406,0.03664424611593205
ablation,cerm,666,19,0.022628640436860237,0.03150717140379933,0.008461288371275365,0.03679599250244511
ablation,cerm,667,19,0.022697021485828747,0.031696452519644515,0.00844455825068893,0.03694948472096857
ablation,cerm,668,19,0.02276540253479726,0.03188954710445203,0.00842611338533255,0.03710469168426197
